,kernel,degree,coef0,gamma,nu,precision,recall,f1
1048,rbf,10,0.0,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1049,rbf,10,0.0,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
1050,sigmoid,10,0.0,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
1051,sigmoid,10,0.0,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
1052,sigmoid,10,0.0,0.0001,0.1,0.2857142857142857,1.0,0.4444444444444444
1053,sigmoid,10,0.0,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
1054,sigmoid,10,0.0,0.0001,0.25,0.22727272727272727,0.8333333333333334,0.35714285714285715
1055,sigmoid,10,0.0,0.0001,0.5,0.0,0.0,0.0
1056,linear,10,0.0,0.001,0.01,0.2,0.5,0.2857142857142857
1057,linear,10,0.0,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
1058,linear,10,0.0,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1059,linear,10,0.0,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
1060,linear,10,0.0,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
1061,linear,10,0.0,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
1062,poly,10,0.0,0.001,0.01,0.2,0.6666666666666666,0.3076923076923077
1063,poly,10,0.0,0.001,0.05,0.4,0.3333333333333333,0.36363636363636365
1064,poly,10,0.0,0.001,0.1,0.23529411764705882,0.6666666666666666,0.34782608695652173
1065,poly,10,0.0,0.001,0.2,0.3333333333333333,0.16666666666666666,0.2222222222222222
1066,poly,10,0.0,0.001,0.25,0.21739130434782608,0.8333333333333334,0.3448275862068966
1067,poly,10,0.0,0.001,0.5,0.2608695652173913,1.0,0.41379310344827586
1068,rbf,10,0.0,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
1069,rbf,10,0.0,0.001,0.05,0.0,0.0,0.0
1070,rbf,10,0.0,0.001,0.1,0.0,0.0,0.0
1071,rbf,10,0.0,0.001,0.2,0.0,0.0,0.0
1072,rbf,10,0.0,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1073,rbf,10,0.0,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
1074,sigmoid,10,0.0,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
1075,sigmoid,10,0.0,0.001,0.05,0.375,1.0,0.5454545454545454
1076,sigmoid,10,0.0,0.001,0.1,0.3333333333333333,0.8333333333333334,0.47619047619047616
1077,sigmoid,10,0.0,0.001,0.2,0.25,0.6666666666666666,0.36363636363636365
1078,sigmoid,10,0.0,0.001,0.25,0.2857142857142857,0.6666666666666666,0.4
1079,sigmoid,10,0.0,0.001,0.5,0.13333333333333333,0.3333333333333333,0.19047619047619047
1080,linear,10,0.0,0.01,0.01,0.2,0.5,0.2857142857142857
1081,linear,10,0.0,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
1082,linear,10,0.0,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1083,linear,10,0.0,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
1084,linear,10,0.0,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
1085,linear,10,0.0,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
1086,poly,10,0.0,0.01,0.01,0.15789473684210525,0.5,0.24
1087,poly,10,0.0,0.01,0.05,0.4,0.3333333333333333,0.36363636363636365
1088,poly,10,0.0,0.01,0.1,0.23529411764705882,0.6666666666666666,0.34782608695652173
1089,poly,10,0.0,0.01,0.2,0.25,0.16666666666666666,0.2
1090,poly,10,0.0,0.01,0.25,0.21739130434782608,0.8333333333333334,0.3448275862068966
1091,poly,10,0.0,0.01,0.5,0.21739130434782608,0.8333333333333334,0.3448275862068966
1092,rbf,10,0.0,0.01,0.01,0.0,0.0,0.0
1093,rbf,10,0.0,0.01,0.05,0.0,0.0,0.0
1094,rbf,10,0.0,0.01,0.1,0.0,0.0,0.0
1095,rbf,10,0.0,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
1096,rbf,10,0.0,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1097,rbf,10,0.0,0.01,0.5,0.25,0.5,0.3333333333333333
1098,sigmoid,10,0.0,0.01,0.01,0.18181818181818182,0.3333333333333333,0.23529411764705882
1099,sigmoid,10,0.0,0.01,0.05,0.25,0.16666666666666666,0.2
1100,sigmoid,10,0.0,0.01,0.1,0.0,0.0,0.0
1101,sigmoid,10,0.0,0.01,0.2,0.2,0.16666666666666666,0.18181818181818182
1102,sigmoid,10,0.0,0.01,0.25,0.5,0.3333333333333333,0.4
1103,sigmoid,10,0.0,0.01,0.5,0.25,0.5,0.3333333333333333
1104,linear,10,0.0,0.1,0.01,0.2,0.5,0.2857142857142857
1105,linear,10,0.0,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
1106,linear,10,0.0,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1107,linear,10,0.0,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
1108,linear,10,0.0,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
1109,linear,10,0.0,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
1110,poly,10,0.0,0.1,0.01,0.2,0.6666666666666666,0.3076923076923077
1111,poly,10,0.0,0.1,0.05,0.3333333333333333,0.3333333333333333,0.3333333333333333
1112,poly,10,0.0,0.1,0.1,0.2857142857142857,0.6666666666666666,0.4
1113,poly,10,0.0,0.1,0.2,0.23076923076923078,0.5,0.3157894736842105
1114,poly,10,0.0,0.1,0.25,0.26666666666666666,0.6666666666666666,0.38095238095238093
1115,poly,10,0.0,0.1,0.5,0.14285714285714285,0.3333333333333333,0.2
1116,rbf,10,0.0,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
1117,rbf,10,0.0,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
1118,rbf,10,0.0,0.1,0.1,0.0,0.0,0.0
1119,rbf,10,0.0,0.1,0.2,0.3,0.5,0.375
1120,rbf,10,0.0,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
1121,rbf,10,0.0,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
1122,sigmoid,10,0.0,0.1,0.01,1.0,0.16666666666666666,0.2857142857142857
1123,sigmoid,10,0.0,0.1,0.05,1.0,0.16666666666666666,0.2857142857142857
1124,sigmoid,10,0.0,0.1,0.1,1.0,0.16666666666666666,0.2857142857142857
1125,sigmoid,10,0.0,0.1,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
1126,sigmoid,10,0.0,0.1,0.25,0.5,0.5,0.5
1127,sigmoid,10,0.0,0.1,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
1128,linear,10,0.0,1,0.01,0.2,0.5,0.2857142857142857
1129,linear,10,0.0,1,0.05,0.2857142857142857,0.6666666666666666,0.4
1130,linear,10,0.0,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1131,linear,10,0.0,1,0.2,0.125,0.3333333333333333,0.18181818181818182
1132,linear,10,0.0,1,0.25,0.23076923076923078,0.5,0.3157894736842105
1133,linear,10,0.0,1,0.5,0.23076923076923078,0.5,0.3157894736842105
1134,poly,10,0.0,1,0.01,0.4,0.3333333333333333,0.36363636363636365
1135,poly,10,0.0,1,0.05,0.375,0.5,0.42857142857142855
1136,poly,10,0.0,1,0.1,0.16666666666666666,0.16666666666666666,0.16666666666666666
1137,poly,10,0.0,1,0.2,0.25,0.3333333333333333,0.2857142857142857
1138,poly,10,0.0,1,0.25,0.125,0.16666666666666666,0.14285714285714285
1139,poly,10,0.0,1,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
1140,rbf,10,0.0,1,0.01,0.21428571428571427,0.5,0.3
1141,rbf,10,0.0,1,0.05,0.23076923076923078,0.5,0.3157894736842105
1142,rbf,10,0.0,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
1143,rbf,10,0.0,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
1144,rbf,10,0.0,1,0.25,0.23076923076923078,0.5,0.3157894736842105
1145,rbf,10,0.0,1,0.5,0.0,0.0,0.0
1146,sigmoid,10,0.0,1,0.01,0.0,0.0,0.0
1147,sigmoid,10,0.0,1,0.05,0.0,0.0,0.0
1148,sigmoid,10,0.0,1,0.1,0.0,0.0,0.0
1149,sigmoid,10,0.0,1,0.2,0.0,0.0,0.0
1150,sigmoid,10,0.0,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1151,sigmoid,10,0.0,1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
1152,linear,0,0.001,scale,0.01,0.2,0.5,0.2857142857142857
1153,linear,0,0.001,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
1154,linear,0,0.001,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1155,linear,0,0.001,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
1156,linear,0,0.001,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
1157,linear,0,0.001,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
1158,poly,0,0.001,scale,0.01,0.25,1.0,0.4
1159,poly,0,0.001,scale,0.05,0.25,1.0,0.4
1160,poly,0,0.001,scale,0.1,0.25,1.0,0.4
1161,poly,0,0.001,scale,0.2,0.25,1.0,0.4
1162,poly,0,0.001,scale,0.25,0.25,1.0,0.4
1163,poly,0,0.001,scale,0.5,0.25,1.0,0.4
1164,rbf,0,0.001,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
1165,rbf,0,0.001,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
1166,rbf,0,0.001,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
1167,rbf,0,0.001,scale,0.2,0.0,0.0,0.0
1168,rbf,0,0.001,scale,0.25,0.3,0.5,0.375
1169,rbf,0,0.001,scale,0.5,0.25,0.5,0.3333333333333333
1170,sigmoid,0,0.001,scale,0.01,0.5,0.16666666666666666,0.25
1171,sigmoid,0,0.001,scale,0.05,1.0,0.16666666666666666,0.2857142857142857
1172,sigmoid,0,0.001,scale,0.1,1.0,0.16666666666666666,0.2857142857142857
1173,sigmoid,0,0.001,scale,0.2,0.4,0.3333333333333333,0.36363636363636365
1174,sigmoid,0,0.001,scale,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1175,sigmoid,0,0.001,scale,0.5,0.2857142857142857,0.6666666666666666,0.4
1176,linear,0,0.001,auto,0.01,0.2,0.5,0.2857142857142857
1177,linear,0,0.001,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
1178,linear,0,0.001,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1179,linear,0,0.001,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
1180,linear,0,0.001,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
1181,linear,0,0.001,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
1182,poly,0,0.001,auto,0.01,0.25,1.0,0.4
1183,poly,0,0.001,auto,0.05,0.25,1.0,0.4
1184,poly,0,0.001,auto,0.1,0.25,1.0,0.4
1185,poly,0,0.001,auto,0.2,0.25,1.0,0.4
1186,poly,0,0.001,auto,0.25,0.25,1.0,0.4
1187,poly,0,0.001,auto,0.5,0.25,1.0,0.4
1188,rbf,0,0.001,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
1189,rbf,0,0.001,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
1190,rbf,0,0.001,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
1191,rbf,0,0.001,auto,0.2,0.0,0.0,0.0
1192,rbf,0,0.001,auto,0.25,0.3,0.5,0.375
1193,rbf,0,0.001,auto,0.5,0.25,0.5,0.3333333333333333
1194,sigmoid,0,0.001,auto,0.01,0.5,0.16666666666666666,0.25
1195,sigmoid,0,0.001,auto,0.05,1.0,0.16666666666666666,0.2857142857142857
1196,sigmoid,0,0.001,auto,0.1,1.0,0.16666666666666666,0.2857142857142857
1197,sigmoid,0,0.001,auto,0.2,0.4,0.3333333333333333,0.36363636363636365
1198,sigmoid,0,0.001,auto,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1199,sigmoid,0,0.001,auto,0.5,0.2857142857142857,0.6666666666666666,0.4
1200,linear,0,0.001,1e-06,0.01,0.2,0.5,0.2857142857142857
1201,linear,0,0.001,1e-06,0.05,0.2857142857142857,0.6666666666666666,0.4
1202,linear,0,0.001,1e-06,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1203,linear,0,0.001,1e-06,0.2,0.125,0.3333333333333333,0.18181818181818182
1204,linear,0,0.001,1e-06,0.25,0.23076923076923078,0.5,0.3157894736842105
1205,linear,0,0.001,1e-06,0.5,0.23076923076923078,0.5,0.3157894736842105
1206,poly,0,0.001,1e-06,0.01,0.25,1.0,0.4
1207,poly,0,0.001,1e-06,0.05,0.25,1.0,0.4
1208,poly,0,0.001,1e-06,0.1,0.25,1.0,0.4
1209,poly,0,0.001,1e-06,0.2,0.25,1.0,0.4
1210,poly,0,0.001,1e-06,0.25,0.25,1.0,0.4
1211,poly,0,0.001,1e-06,0.5,0.25,1.0,0.4
1212,rbf,0,0.001,1e-06,0.01,0.25,1.0,0.4
1213,rbf,0,0.001,1e-06,0.05,0.21739130434782608,0.8333333333333334,0.3448275862068966
1214,rbf,0,0.001,1e-06,0.1,0.3125,0.8333333333333334,0.45454545454545453
1215,rbf,0,0.001,1e-06,0.2,0.29411764705882354,0.8333333333333334,0.43478260869565216
1216,rbf,0,0.001,1e-06,0.25,0.0,0.0,0.0
1217,rbf,0,0.001,1e-06,0.5,0.0,0.0,0.0
1218,sigmoid,0,0.001,1e-06,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
1219,sigmoid,0,0.001,1e-06,0.05,0.3333333333333333,0.6666666666666666,0.4444444444444444
1220,sigmoid,0,0.001,1e-06,0.1,0.2727272727272727,1.0,0.42857142857142855
1221,sigmoid,0,0.001,1e-06,0.2,0.38461538461538464,0.8333333333333334,0.5263157894736842
1222,sigmoid,0,0.001,1e-06,0.25,0.4166666666666667,0.8333333333333334,0.5555555555555556
1223,sigmoid,0,0.001,1e-06,0.5,0.15384615384615385,0.3333333333333333,0.21052631578947367
1224,linear,0,0.001,0.0001,0.01,0.2,0.5,0.2857142857142857
1225,linear,0,0.001,0.0001,0.05,0.2857142857142857,0.6666666666666666,0.4
1226,linear,0,0.001,0.0001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1227,linear,0,0.001,0.0001,0.2,0.125,0.3333333333333333,0.18181818181818182
1228,linear,0,0.001,0.0001,0.25,0.23076923076923078,0.5,0.3157894736842105
1229,linear,0,0.001,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
1230,poly,0,0.001,0.0001,0.01,0.25,1.0,0.4
1231,poly,0,0.001,0.0001,0.05,0.25,1.0,0.4
1232,poly,0,0.001,0.0001,0.1,0.25,1.0,0.4
1233,poly,0,0.001,0.0001,0.2,0.25,1.0,0.4
1234,poly,0,0.001,0.0001,0.25,0.25,1.0,0.4
1235,poly,0,0.001,0.0001,0.5,0.25,1.0,0.4
1236,rbf,0,0.001,0.0001,0.01,0.0,0.0,0.0
1237,rbf,0,0.001,0.0001,0.05,0.0,0.0,0.0
1238,rbf,0,0.001,0.0001,0.1,0.2,0.16666666666666666,0.18181818181818182
1239,rbf,0,0.001,0.0001,0.2,0.4,0.3333333333333333,0.36363636363636365
1240,rbf,0,0.001,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1241,rbf,0,0.001,0.0001,0.5,0.23076923076923078,0.5,0.3157894736842105
1242,sigmoid,0,0.001,0.0001,0.01,0.22727272727272727,0.8333333333333334,0.35714285714285715
1243,sigmoid,0,0.001,0.0001,0.05,0.3076923076923077,0.6666666666666666,0.42105263157894735
1244,sigmoid,0,0.001,0.0001,0.1,0.2727272727272727,1.0,0.42857142857142855
1245,sigmoid,0,0.001,0.0001,0.2,0.3125,0.8333333333333334,0.45454545454545453
1246,sigmoid,0,0.001,0.0001,0.25,0.22727272727272727,0.8333333333333334,0.35714285714285715
1247,sigmoid,0,0.001,0.0001,0.5,0.0,0.0,0.0
1248,linear,0,0.001,0.001,0.01,0.2,0.5,0.2857142857142857
1249,linear,0,0.001,0.001,0.05,0.2857142857142857,0.6666666666666666,0.4
1250,linear,0,0.001,0.001,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1251,linear,0,0.001,0.001,0.2,0.125,0.3333333333333333,0.18181818181818182
1252,linear,0,0.001,0.001,0.25,0.23076923076923078,0.5,0.3157894736842105
1253,linear,0,0.001,0.001,0.5,0.23076923076923078,0.5,0.3157894736842105
1254,poly,0,0.001,0.001,0.01,0.25,1.0,0.4
1255,poly,0,0.001,0.001,0.05,0.25,1.0,0.4
1256,poly,0,0.001,0.001,0.1,0.25,1.0,0.4
1257,poly,0,0.001,0.001,0.2,0.25,1.0,0.4
1258,poly,0,0.001,0.001,0.25,0.25,1.0,0.4
1259,poly,0,0.001,0.001,0.5,0.25,1.0,0.4
1260,rbf,0,0.001,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
1261,rbf,0,0.001,0.001,0.05,0.0,0.0,0.0
1262,rbf,0,0.001,0.001,0.1,0.0,0.0,0.0
1263,rbf,0,0.001,0.001,0.2,0.0,0.0,0.0
1264,rbf,0,0.001,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1265,rbf,0,0.001,0.001,0.5,0.2857142857142857,0.6666666666666666,0.4
1266,sigmoid,0,0.001,0.001,0.01,0.38461538461538464,0.8333333333333334,0.5263157894736842
1267,sigmoid,0,0.001,0.001,0.05,0.375,1.0,0.5454545454545454
1268,sigmoid,0,0.001,0.001,0.1,0.3333333333333333,0.8333333333333334,0.47619047619047616
1269,sigmoid,0,0.001,0.001,0.2,0.25,0.6666666666666666,0.36363636363636365
1270,sigmoid,0,0.001,0.001,0.25,0.2857142857142857,0.6666666666666666,0.4
1271,sigmoid,0,0.001,0.001,0.5,0.13333333333333333,0.3333333333333333,0.19047619047619047
1272,linear,0,0.001,0.01,0.01,0.2,0.5,0.2857142857142857
1273,linear,0,0.001,0.01,0.05,0.2857142857142857,0.6666666666666666,0.4
1274,linear,0,0.001,0.01,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1275,linear,0,0.001,0.01,0.2,0.125,0.3333333333333333,0.18181818181818182
1276,linear,0,0.001,0.01,0.25,0.23076923076923078,0.5,0.3157894736842105
1277,linear,0,0.001,0.01,0.5,0.23076923076923078,0.5,0.3157894736842105
1278,poly,0,0.001,0.01,0.01,0.25,1.0,0.4
1279,poly,0,0.001,0.01,0.05,0.25,1.0,0.4
1280,poly,0,0.001,0.01,0.1,0.25,1.0,0.4
1281,poly,0,0.001,0.01,0.2,0.25,1.0,0.4
1282,poly,0,0.001,0.01,0.25,0.25,1.0,0.4
1283,poly,0,0.001,0.01,0.5,0.25,1.0,0.4
1284,rbf,0,0.001,0.01,0.01,0.0,0.0,0.0
1285,rbf,0,0.001,0.01,0.05,0.0,0.0,0.0
1286,rbf,0,0.001,0.01,0.1,0.0,0.0,0.0
1287,rbf,0,0.001,0.01,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
1288,rbf,0,0.001,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1289,rbf,0,0.001,0.01,0.5,0.25,0.5,0.3333333333333333
1290,sigmoid,0,0.001,0.01,0.01,0.08333333333333333,0.16666666666666666,0.1111111111111111
1291,sigmoid,0,0.001,0.01,0.05,0.42857142857142855,0.5,0.46153846153846156
1292,sigmoid,0,0.001,0.01,0.1,0.25,0.16666666666666666,0.2
1293,sigmoid,0,0.001,0.01,0.2,0.2,0.16666666666666666,0.18181818181818182
1294,sigmoid,0,0.001,0.01,0.25,0.4,0.3333333333333333,0.36363636363636365
1295,sigmoid,0,0.001,0.01,0.5,0.45454545454545453,0.8333333333333334,0.5882352941176471
1296,linear,0,0.001,0.1,0.01,0.2,0.5,0.2857142857142857
1297,linear,0,0.001,0.1,0.05,0.2857142857142857,0.6666666666666666,0.4
1298,linear,0,0.001,0.1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1299,linear,0,0.001,0.1,0.2,0.125,0.3333333333333333,0.18181818181818182
1300,linear,0,0.001,0.1,0.25,0.23076923076923078,0.5,0.3157894736842105
1301,linear,0,0.001,0.1,0.5,0.23076923076923078,0.5,0.3157894736842105
1302,poly,0,0.001,0.1,0.01,0.25,1.0,0.4
1303,poly,0,0.001,0.1,0.05,0.25,1.0,0.4
1304,poly,0,0.001,0.1,0.1,0.25,1.0,0.4
1305,poly,0,0.001,0.1,0.2,0.25,1.0,0.4
1306,poly,0,0.001,0.1,0.25,0.25,1.0,0.4
1307,poly,0,0.001,0.1,0.5,0.25,1.0,0.4
1308,rbf,0,0.001,0.1,0.01,0.2857142857142857,0.3333333333333333,0.3076923076923077
1309,rbf,0,0.001,0.1,0.05,0.14285714285714285,0.16666666666666666,0.15384615384615385
1310,rbf,0,0.001,0.1,0.1,0.0,0.0,0.0
1311,rbf,0,0.001,0.1,0.2,0.3,0.5,0.375
1312,rbf,0,0.001,0.1,0.25,0.2,0.16666666666666666,0.18181818181818182
1313,rbf,0,0.001,0.1,0.5,0.2727272727272727,0.5,0.35294117647058826
1314,sigmoid,0,0.001,0.1,0.01,1.0,0.16666666666666666,0.2857142857142857
1315,sigmoid,0,0.001,0.1,0.05,1.0,0.16666666666666666,0.2857142857142857
1316,sigmoid,0,0.001,0.1,0.1,1.0,0.16666666666666666,0.2857142857142857
1317,sigmoid,0,0.001,0.1,0.2,0.4,0.3333333333333333,0.36363636363636365
1318,sigmoid,0,0.001,0.1,0.25,0.5,0.5,0.5
1319,sigmoid,0,0.001,0.1,0.5,0.18181818181818182,0.3333333333333333,0.23529411764705882
1320,linear,0,0.001,1,0.01,0.2,0.5,0.2857142857142857
1321,linear,0,0.001,1,0.05,0.2857142857142857,0.6666666666666666,0.4
1322,linear,0,0.001,1,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1323,linear,0,0.001,1,0.2,0.125,0.3333333333333333,0.18181818181818182
1324,linear,0,0.001,1,0.25,0.23076923076923078,0.5,0.3157894736842105
1325,linear,0,0.001,1,0.5,0.23076923076923078,0.5,0.3157894736842105
1326,poly,0,0.001,1,0.01,0.25,1.0,0.4
1327,poly,0,0.001,1,0.05,0.25,1.0,0.4
1328,poly,0,0.001,1,0.1,0.25,1.0,0.4
1329,poly,0,0.001,1,0.2,0.25,1.0,0.4
1330,poly,0,0.001,1,0.25,0.25,1.0,0.4
1331,poly,0,0.001,1,0.5,0.25,1.0,0.4
1332,rbf,0,0.001,1,0.01,0.21428571428571427,0.5,0.3
1333,rbf,0,0.001,1,0.05,0.23076923076923078,0.5,0.3157894736842105
1334,rbf,0,0.001,1,0.1,0.16666666666666666,0.3333333333333333,0.2222222222222222
1335,rbf,0,0.001,1,0.2,0.3125,0.8333333333333334,0.45454545454545453
1336,rbf,0,0.001,1,0.25,0.23076923076923078,0.5,0.3157894736842105
1337,rbf,0,0.001,1,0.5,0.0,0.0,0.0
1338,sigmoid,0,0.001,1,0.01,0.0,0.0,0.0
1339,sigmoid,0,0.001,1,0.05,0.0,0.0,0.0
1340,sigmoid,0,0.001,1,0.1,0.0,0.0,0.0
1341,sigmoid,0,0.001,1,0.2,0.0,0.0,0.0
1342,sigmoid,0,0.001,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
1343,sigmoid,0,0.001,1,0.5,0.23076923076923078,0.5,0.3157894736842105
1344,linear,1,0.001,scale,0.01,0.2,0.5,0.2857142857142857
1345,linear,1,0.001,scale,0.05,0.2857142857142857,0.6666666666666666,0.4
1346,linear,1,0.001,scale,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1347,linear,1,0.001,scale,0.2,0.125,0.3333333333333333,0.18181818181818182
1348,linear,1,0.001,scale,0.25,0.23076923076923078,0.5,0.3157894736842105
1349,linear,1,0.001,scale,0.5,0.23076923076923078,0.5,0.3157894736842105
1350,poly,1,0.001,scale,0.01,0.17647058823529413,0.5,0.2608695652173913
1351,poly,1,0.001,scale,0.05,0.07142857142857142,0.16666666666666666,0.1
1352,poly,1,0.001,scale,0.1,0.23076923076923078,0.5,0.3157894736842105
1353,poly,1,0.001,scale,0.2,0.06666666666666667,0.16666666666666666,0.09523809523809523
1354,poly,1,0.001,scale,0.25,0.3076923076923077,0.6666666666666666,0.42105263157894735
1355,poly,1,0.001,scale,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
1356,rbf,1,0.001,scale,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
1357,rbf,1,0.001,scale,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
1358,rbf,1,0.001,scale,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
1359,rbf,1,0.001,scale,0.2,0.0,0.0,0.0
1360,rbf,1,0.001,scale,0.25,0.3,0.5,0.375
1361,rbf,1,0.001,scale,0.5,0.25,0.5,0.3333333333333333
1362,sigmoid,1,0.001,scale,0.01,0.5,0.16666666666666666,0.25
1363,sigmoid,1,0.001,scale,0.05,1.0,0.16666666666666666,0.2857142857142857
1364,sigmoid,1,0.001,scale,0.1,1.0,0.16666666666666666,0.2857142857142857
1365,sigmoid,1,0.001,scale,0.2,0.4,0.3333333333333333,0.36363636363636365
1366,sigmoid,1,0.001,scale,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
1367,sigmoid,1,0.001,scale,0.5,0.2857142857142857,0.6666666666666666,0.4
1368,linear,1,0.001,auto,0.01,0.2,0.5,0.2857142857142857
1369,linear,1,0.001,auto,0.05,0.2857142857142857,0.6666666666666666,0.4
1370,linear,1,0.001,auto,0.1,0.08333333333333333,0.16666666666666666,0.1111111111111111
1371,linear,1,0.001,auto,0.2,0.125,0.3333333333333333,0.18181818181818182
1372,linear,1,0.001,auto,0.25,0.23076923076923078,0.5,0.3157894736842105
1373,linear,1,0.001,auto,0.5,0.23076923076923078,0.5,0.3157894736842105
1374,poly,1,0.001,auto,0.01,0.17647058823529413,0.5,0.2608695652173913
1375,poly,1,0.001,auto,0.05,0.07142857142857142,0.16666666666666666,0.1
1376,poly,1,0.001,auto,0.1,0.23076923076923078,0.5,0.3157894736842105
1377,poly,1,0.001,auto,0.2,0.06666666666666667,0.16666666666666666,0.09523809523809523
1378,poly,1,0.001,auto,0.25,0.3076923076923077,0.6666666666666666,0.42105263157894735
1379,poly,1,0.001,auto,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
1380,rbf,1,0.001,auto,0.01,0.4444444444444444,0.6666666666666666,0.5333333333333333
1381,rbf,1,0.001,auto,0.05,0.4444444444444444,0.6666666666666666,0.5333333333333333
1382,rbf,1,0.001,auto,0.1,0.2222222222222222,0.3333333333333333,0.26666666666666666
1383,rbf,1,0.001,auto,0.2,0.0,0.0,0.0
1384,rbf,1,0.001,auto,0.25,0.3,0.5,0.375
1385,rbf,1,0.001,auto,0.5,0.25,0.5,0.3333333333333333
1386,sigmoid,1,0.001,auto,0.01,0.5,0.16666666666666666,0.25
1387,sigmoid,1,0.001,auto,0.05,1.0,0.16666666666666666,0.2857142857142857
1388,sigmoid,1,0.001,auto,0.1,1.0,0.16666666666666666,0.2857142857142857
1389,sigmoid,1,0.001,auto,0.2,0.4,0.3333333333333333,0.36363636363636365
