,n_neighbors,algorithm,leaf_size,metric,contamination,precision,recall,f1
430,7,auto,200,manhattan,0.05,0.5,0.16666666666666666,0.25
431,9,auto,200,manhattan,0.05,0.5,0.16666666666666666,0.25
432,12,auto,200,manhattan,0.05,0.0,0.0,0.0
433,18,auto,200,manhattan,0.05,0.0,0.0,0.0
434,1,auto,300,euclidean,0.05,0.0,0.0,0.0
435,3,auto,300,euclidean,0.05,0.0,0.0,0.0
436,5,auto,300,euclidean,0.05,0.0,0.0,0.0
437,7,auto,300,euclidean,0.05,0.5,0.16666666666666666,0.25
438,9,auto,300,euclidean,0.05,0.5,0.16666666666666666,0.25
439,12,auto,300,euclidean,0.05,0.0,0.0,0.0
440,18,auto,300,euclidean,0.05,0.0,0.0,0.0
441,1,auto,300,manhattan,0.05,0.0,0.0,0.0
442,3,auto,300,manhattan,0.05,0.0,0.0,0.0
443,5,auto,300,manhattan,0.05,0.5,0.16666666666666666,0.25
444,7,auto,300,manhattan,0.05,0.5,0.16666666666666666,0.25
445,9,auto,300,manhattan,0.05,0.5,0.16666666666666666,0.25
446,12,auto,300,manhattan,0.05,0.0,0.0,0.0
447,18,auto,300,manhattan,0.05,0.0,0.0,0.0
448,1,auto,5,euclidean,0.1,0.0,0.0,0.0
449,3,auto,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
450,5,auto,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
451,7,auto,5,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
452,9,auto,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
453,12,auto,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
454,18,auto,5,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
455,1,auto,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
456,3,auto,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
457,5,auto,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
458,7,auto,5,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
459,9,auto,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
460,12,auto,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
461,18,auto,5,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
462,1,auto,10,euclidean,0.1,0.0,0.0,0.0
463,3,auto,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
464,5,auto,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
465,7,auto,10,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
466,9,auto,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
467,12,auto,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
468,18,auto,10,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
469,1,auto,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
470,3,auto,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
471,5,auto,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
472,7,auto,10,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
473,9,auto,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
474,12,auto,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
475,18,auto,10,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
476,1,auto,15,euclidean,0.1,0.0,0.0,0.0
477,3,auto,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
478,5,auto,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
479,7,auto,15,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
480,9,auto,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
481,12,auto,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
482,18,auto,15,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
483,1,auto,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
484,3,auto,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
485,5,auto,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
486,7,auto,15,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
487,9,auto,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
488,12,auto,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
489,18,auto,15,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
490,1,auto,30,euclidean,0.1,0.0,0.0,0.0
491,3,auto,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
492,5,auto,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
493,7,auto,30,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
494,9,auto,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
495,12,auto,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
496,18,auto,30,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
497,1,auto,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
498,3,auto,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
499,5,auto,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
500,7,auto,30,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
501,9,auto,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
502,12,auto,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
503,18,auto,30,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
504,1,auto,50,euclidean,0.1,0.0,0.0,0.0
505,3,auto,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
506,5,auto,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
507,7,auto,50,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
508,9,auto,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
509,12,auto,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
510,18,auto,50,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
511,1,auto,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
512,3,auto,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
513,5,auto,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
514,7,auto,50,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
515,9,auto,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
516,12,auto,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
517,18,auto,50,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
518,1,auto,100,euclidean,0.1,0.0,0.0,0.0
519,3,auto,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
520,5,auto,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
521,7,auto,100,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
522,9,auto,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
523,12,auto,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
524,18,auto,100,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
525,1,auto,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
526,3,auto,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
527,5,auto,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
528,7,auto,100,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
529,9,auto,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
530,12,auto,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
531,18,auto,100,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
532,1,auto,200,euclidean,0.1,0.0,0.0,0.0
533,3,auto,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
534,5,auto,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
535,7,auto,200,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
536,9,auto,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
537,12,auto,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
538,18,auto,200,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
539,1,auto,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
540,3,auto,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
541,5,auto,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
542,7,auto,200,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
543,9,auto,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
544,12,auto,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
545,18,auto,200,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
546,1,auto,300,euclidean,0.1,0.0,0.0,0.0
547,3,auto,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
548,5,auto,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
549,7,auto,300,euclidean,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
550,9,auto,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
551,12,auto,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
552,18,auto,300,euclidean,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
553,1,auto,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
554,3,auto,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
555,5,auto,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
556,7,auto,300,manhattan,0.1,0.6666666666666666,0.3333333333333333,0.4444444444444444
557,9,auto,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
558,12,auto,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
559,18,auto,300,manhattan,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
560,1,auto,5,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
561,3,auto,5,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
562,5,auto,5,euclidean,0.2,0.6,0.5,0.5454545454545454
563,7,auto,5,euclidean,0.2,0.6,0.5,0.5454545454545454
564,9,auto,5,euclidean,0.2,0.6,0.5,0.5454545454545454
565,12,auto,5,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
566,18,auto,5,euclidean,0.2,0.6,0.5,0.5454545454545454
567,1,auto,5,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
568,3,auto,5,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
569,5,auto,5,manhattan,0.2,0.6,0.5,0.5454545454545454
570,7,auto,5,manhattan,0.2,0.6,0.5,0.5454545454545454
571,9,auto,5,manhattan,0.2,0.6,0.5,0.5454545454545454
572,12,auto,5,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
573,18,auto,5,manhattan,0.2,0.6,0.5,0.5454545454545454
574,1,auto,10,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
575,3,auto,10,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
576,5,auto,10,euclidean,0.2,0.6,0.5,0.5454545454545454
577,7,auto,10,euclidean,0.2,0.6,0.5,0.5454545454545454
578,9,auto,10,euclidean,0.2,0.6,0.5,0.5454545454545454
579,12,auto,10,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
580,18,auto,10,euclidean,0.2,0.6,0.5,0.5454545454545454
581,1,auto,10,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
582,3,auto,10,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
583,5,auto,10,manhattan,0.2,0.6,0.5,0.5454545454545454
584,7,auto,10,manhattan,0.2,0.6,0.5,0.5454545454545454
585,9,auto,10,manhattan,0.2,0.6,0.5,0.5454545454545454
586,12,auto,10,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
587,18,auto,10,manhattan,0.2,0.6,0.5,0.5454545454545454
588,1,auto,15,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
589,3,auto,15,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
590,5,auto,15,euclidean,0.2,0.6,0.5,0.5454545454545454
591,7,auto,15,euclidean,0.2,0.6,0.5,0.5454545454545454
592,9,auto,15,euclidean,0.2,0.6,0.5,0.5454545454545454
593,12,auto,15,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
594,18,auto,15,euclidean,0.2,0.6,0.5,0.5454545454545454
595,1,auto,15,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
596,3,auto,15,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
597,5,auto,15,manhattan,0.2,0.6,0.5,0.5454545454545454
598,7,auto,15,manhattan,0.2,0.6,0.5,0.5454545454545454
599,9,auto,15,manhattan,0.2,0.6,0.5,0.5454545454545454
600,12,auto,15,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
601,18,auto,15,manhattan,0.2,0.6,0.5,0.5454545454545454
602,1,auto,30,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
603,3,auto,30,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
604,5,auto,30,euclidean,0.2,0.6,0.5,0.5454545454545454
605,7,auto,30,euclidean,0.2,0.6,0.5,0.5454545454545454
606,9,auto,30,euclidean,0.2,0.6,0.5,0.5454545454545454
607,12,auto,30,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
608,18,auto,30,euclidean,0.2,0.6,0.5,0.5454545454545454
609,1,auto,30,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
610,3,auto,30,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
611,5,auto,30,manhattan,0.2,0.6,0.5,0.5454545454545454
612,7,auto,30,manhattan,0.2,0.6,0.5,0.5454545454545454
613,9,auto,30,manhattan,0.2,0.6,0.5,0.5454545454545454
614,12,auto,30,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
615,18,auto,30,manhattan,0.2,0.6,0.5,0.5454545454545454
616,1,auto,50,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
617,3,auto,50,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
618,5,auto,50,euclidean,0.2,0.6,0.5,0.5454545454545454
619,7,auto,50,euclidean,0.2,0.6,0.5,0.5454545454545454
620,9,auto,50,euclidean,0.2,0.6,0.5,0.5454545454545454
621,12,auto,50,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
622,18,auto,50,euclidean,0.2,0.6,0.5,0.5454545454545454
623,1,auto,50,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
624,3,auto,50,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
625,5,auto,50,manhattan,0.2,0.6,0.5,0.5454545454545454
626,7,auto,50,manhattan,0.2,0.6,0.5,0.5454545454545454
627,9,auto,50,manhattan,0.2,0.6,0.5,0.5454545454545454
628,12,auto,50,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
629,18,auto,50,manhattan,0.2,0.6,0.5,0.5454545454545454
630,1,auto,100,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
631,3,auto,100,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
632,5,auto,100,euclidean,0.2,0.6,0.5,0.5454545454545454
633,7,auto,100,euclidean,0.2,0.6,0.5,0.5454545454545454
634,9,auto,100,euclidean,0.2,0.6,0.5,0.5454545454545454
635,12,auto,100,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
636,18,auto,100,euclidean,0.2,0.6,0.5,0.5454545454545454
637,1,auto,100,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
638,3,auto,100,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
639,5,auto,100,manhattan,0.2,0.6,0.5,0.5454545454545454
640,7,auto,100,manhattan,0.2,0.6,0.5,0.5454545454545454
641,9,auto,100,manhattan,0.2,0.6,0.5,0.5454545454545454
642,12,auto,100,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
643,18,auto,100,manhattan,0.2,0.6,0.5,0.5454545454545454
644,1,auto,200,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
645,3,auto,200,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
646,5,auto,200,euclidean,0.2,0.6,0.5,0.5454545454545454
647,7,auto,200,euclidean,0.2,0.6,0.5,0.5454545454545454
648,9,auto,200,euclidean,0.2,0.6,0.5,0.5454545454545454
649,12,auto,200,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
650,18,auto,200,euclidean,0.2,0.6,0.5,0.5454545454545454
651,1,auto,200,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
652,3,auto,200,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
653,5,auto,200,manhattan,0.2,0.6,0.5,0.5454545454545454
654,7,auto,200,manhattan,0.2,0.6,0.5,0.5454545454545454
655,9,auto,200,manhattan,0.2,0.6,0.5,0.5454545454545454
656,12,auto,200,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
657,18,auto,200,manhattan,0.2,0.6,0.5,0.5454545454545454
658,1,auto,300,euclidean,0.2,0.2,0.16666666666666666,0.18181818181818182
659,3,auto,300,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
660,5,auto,300,euclidean,0.2,0.6,0.5,0.5454545454545454
661,7,auto,300,euclidean,0.2,0.6,0.5,0.5454545454545454
662,9,auto,300,euclidean,0.2,0.6,0.5,0.5454545454545454
663,12,auto,300,euclidean,0.2,0.4,0.3333333333333333,0.36363636363636365
664,18,auto,300,euclidean,0.2,0.6,0.5,0.5454545454545454
665,1,auto,300,manhattan,0.2,0.2,0.16666666666666666,0.18181818181818182
666,3,auto,300,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
667,5,auto,300,manhattan,0.2,0.6,0.5,0.5454545454545454
668,7,auto,300,manhattan,0.2,0.6,0.5,0.5454545454545454
669,9,auto,300,manhattan,0.2,0.6,0.5,0.5454545454545454
670,12,auto,300,manhattan,0.2,0.4,0.3333333333333333,0.36363636363636365
671,18,auto,300,manhattan,0.2,0.6,0.5,0.5454545454545454
672,1,auto,5,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
673,3,auto,5,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
674,5,auto,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
675,7,auto,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
676,9,auto,5,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
677,12,auto,5,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
678,18,auto,5,euclidean,0.25,0.5,0.5,0.5
679,1,auto,5,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
680,3,auto,5,manhattan,0.25,0.5,0.5,0.5
681,5,auto,5,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
682,7,auto,5,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
683,9,auto,5,manhattan,0.25,0.5,0.5,0.5
684,12,auto,5,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
685,18,auto,5,manhattan,0.25,0.5,0.5,0.5
686,1,auto,10,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
687,3,auto,10,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
688,5,auto,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
689,7,auto,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
690,9,auto,10,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
691,12,auto,10,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
692,18,auto,10,euclidean,0.25,0.5,0.5,0.5
693,1,auto,10,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
694,3,auto,10,manhattan,0.25,0.5,0.5,0.5
695,5,auto,10,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
696,7,auto,10,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
697,9,auto,10,manhattan,0.25,0.5,0.5,0.5
698,12,auto,10,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
699,18,auto,10,manhattan,0.25,0.5,0.5,0.5
700,1,auto,15,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
701,3,auto,15,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
702,5,auto,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
703,7,auto,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
704,9,auto,15,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
705,12,auto,15,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
706,18,auto,15,euclidean,0.25,0.5,0.5,0.5
707,1,auto,15,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
708,3,auto,15,manhattan,0.25,0.5,0.5,0.5
709,5,auto,15,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
710,7,auto,15,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
711,9,auto,15,manhattan,0.25,0.5,0.5,0.5
712,12,auto,15,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
713,18,auto,15,manhattan,0.25,0.5,0.5,0.5
714,1,auto,30,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
715,3,auto,30,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
716,5,auto,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
717,7,auto,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
718,9,auto,30,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
719,12,auto,30,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
720,18,auto,30,euclidean,0.25,0.5,0.5,0.5
721,1,auto,30,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
722,3,auto,30,manhattan,0.25,0.5,0.5,0.5
723,5,auto,30,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
724,7,auto,30,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
725,9,auto,30,manhattan,0.25,0.5,0.5,0.5
726,12,auto,30,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
727,18,auto,30,manhattan,0.25,0.5,0.5,0.5
728,1,auto,50,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
729,3,auto,50,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
730,5,auto,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
731,7,auto,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
732,9,auto,50,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
733,12,auto,50,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
734,18,auto,50,euclidean,0.25,0.5,0.5,0.5
735,1,auto,50,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
736,3,auto,50,manhattan,0.25,0.5,0.5,0.5
737,5,auto,50,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
738,7,auto,50,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
739,9,auto,50,manhattan,0.25,0.5,0.5,0.5
740,12,auto,50,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
741,18,auto,50,manhattan,0.25,0.5,0.5,0.5
742,1,auto,100,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
743,3,auto,100,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
744,5,auto,100,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
745,7,auto,100,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
746,9,auto,100,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
747,12,auto,100,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
748,18,auto,100,euclidean,0.25,0.5,0.5,0.5
749,1,auto,100,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
750,3,auto,100,manhattan,0.25,0.5,0.5,0.5
751,5,auto,100,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
752,7,auto,100,manhattan,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
753,9,auto,100,manhattan,0.25,0.5,0.5,0.5
754,12,auto,100,manhattan,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
755,18,auto,100,manhattan,0.25,0.5,0.5,0.5
756,1,auto,200,euclidean,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
757,3,auto,200,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
758,5,auto,200,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
759,7,auto,200,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
760,9,auto,200,euclidean,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666
761,12,auto,200,euclidean,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
762,18,auto,200,euclidean,0.25,0.5,0.5,0.5
763,1,auto,200,manhattan,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
