,kernel,degree,coef0,gamma,nu,precision,recall,f1
4597,rbf,10,0.005,1,0.05,0.3333333333333333,0.5,0.4
4598,rbf,10,0.005,1,0.1,0.3333333333333333,0.5,0.4
4599,rbf,10,0.005,1,0.2,0.5,0.6666666666666666,0.5714285714285714
4600,rbf,10,0.005,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
4601,rbf,10,0.005,1,0.5,0.5,0.6666666666666666,0.5714285714285714
4602,sigmoid,10,0.005,1,0.01,0.0,0.0,0.0
4603,sigmoid,10,0.005,1,0.05,0.0,0.0,0.0
4604,sigmoid,10,0.005,1,0.1,0.0,0.0,0.0
4605,sigmoid,10,0.005,1,0.2,0.0,0.0,0.0
4606,sigmoid,10,0.005,1,0.25,0.0,0.0,0.0
4607,sigmoid,10,0.005,1,0.5,0.09090909090909091,0.16666666666666666,0.11764705882352941
4608,linear,0,0.007,scale,0.01,0.0,0.0,0.0
4609,linear,0,0.007,scale,0.05,0.0,0.0,0.0
4610,linear,0,0.007,scale,0.1,0.0,0.0,0.0
4611,linear,0,0.007,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4612,linear,0,0.007,scale,0.25,0.0,0.0,0.0
4613,linear,0,0.007,scale,0.5,0.42857142857142855,1.0,0.6
4614,poly,0,0.007,scale,0.01,0.25,1.0,0.4
4615,poly,0,0.007,scale,0.05,0.25,1.0,0.4
4616,poly,0,0.007,scale,0.1,0.25,1.0,0.4
4617,poly,0,0.007,scale,0.2,0.25,1.0,0.4
4618,poly,0,0.007,scale,0.25,0.25,1.0,0.4
4619,poly,0,0.007,scale,0.5,0.25,1.0,0.4
4620,rbf,0,0.007,scale,0.01,0.6,0.5,0.5454545454545454
4621,rbf,0,0.007,scale,0.05,0.5,0.5,0.5
4622,rbf,0,0.007,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
4623,rbf,0,0.007,scale,0.2,0.5,0.5,0.5
4624,rbf,0,0.007,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
4625,rbf,0,0.007,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
4626,sigmoid,0,0.007,scale,0.01,0.0,0.0,0.0
4627,sigmoid,0,0.007,scale,0.05,0.0,0.0,0.0
4628,sigmoid,0,0.007,scale,0.1,0.5,0.16666666666666666,0.25
4629,sigmoid,0,0.007,scale,0.2,0.25,0.16666666666666666,0.2
4630,sigmoid,0,0.007,scale,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
4631,sigmoid,0,0.007,scale,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
4632,linear,0,0.007,auto,0.01,0.0,0.0,0.0
4633,linear,0,0.007,auto,0.05,0.0,0.0,0.0
4634,linear,0,0.007,auto,0.1,0.0,0.0,0.0
4635,linear,0,0.007,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4636,linear,0,0.007,auto,0.25,0.0,0.0,0.0
4637,linear,0,0.007,auto,0.5,0.42857142857142855,1.0,0.6
4638,poly,0,0.007,auto,0.01,0.25,1.0,0.4
4639,poly,0,0.007,auto,0.05,0.25,1.0,0.4
4640,poly,0,0.007,auto,0.1,0.25,1.0,0.4
4641,poly,0,0.007,auto,0.2,0.25,1.0,0.4
4642,poly,0,0.007,auto,0.25,0.25,1.0,0.4
4643,poly,0,0.007,auto,0.5,0.25,1.0,0.4
4644,rbf,0,0.007,auto,0.01,0.3,0.5,0.375
4645,rbf,0,0.007,auto,0.05,0.5,0.3333333333333333,0.4
4646,rbf,0,0.007,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
4647,rbf,0,0.007,auto,0.2,0.5,0.8333333333333334,0.625
4648,rbf,0,0.007,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
4649,rbf,0,0.007,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
4650,sigmoid,0,0.007,auto,0.01,0.0,0.0,0.0
4651,sigmoid,0,0.007,auto,0.05,0.0,0.0,0.0
4652,sigmoid,0,0.007,auto,0.1,0.0,0.0,0.0
4653,sigmoid,0,0.007,auto,0.2,0.0,0.0,0.0
4654,sigmoid,0,0.007,auto,0.25,0.0,0.0,0.0
4655,sigmoid,0,0.007,auto,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
4656,linear,0,0.007,1e-06,0.01,0.0,0.0,0.0
4657,linear,0,0.007,1e-06,0.05,0.0,0.0,0.0
4658,linear,0,0.007,1e-06,0.1,0.0,0.0,0.0
4659,linear,0,0.007,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4660,linear,0,0.007,1e-06,0.25,0.0,0.0,0.0
4661,linear,0,0.007,1e-06,0.5,0.42857142857142855,1.0,0.6
4662,poly,0,0.007,1e-06,0.01,0.25,1.0,0.4
4663,poly,0,0.007,1e-06,0.05,0.25,1.0,0.4
4664,poly,0,0.007,1e-06,0.1,0.25,1.0,0.4
4665,poly,0,0.007,1e-06,0.2,0.25,1.0,0.4
4666,poly,0,0.007,1e-06,0.25,0.25,1.0,0.4
4667,poly,0,0.007,1e-06,0.5,0.25,1.0,0.4
4668,rbf,0,0.007,1e-06,0.01,0.25,1.0,0.4
4669,rbf,0,0.007,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
4670,rbf,0,0.007,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
4671,rbf,0,0.007,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
4672,rbf,0,0.007,1e-06,0.25,0.0,0.0,0.0
4673,rbf,0,0.007,1e-06,0.5,0.0,0.0,0.0
4674,sigmoid,0,0.007,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
4675,sigmoid,0,0.007,1e-06,0.05,0.4,0.6666666666666666,0.5
4676,sigmoid,0,0.007,1e-06,0.1,0.3333333333333333,1.0,0.5
4677,sigmoid,0,0.007,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4678,sigmoid,0,0.007,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
4679,sigmoid,0,0.007,1e-06,0.5,0.15,0.5,0.23076923076923078
4680,linear,0,0.007,0.0001,0.01,0.0,0.0,0.0
4681,linear,0,0.007,0.0001,0.05,0.0,0.0,0.0
4682,linear,0,0.007,0.0001,0.1,0.0,0.0,0.0
4683,linear,0,0.007,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4684,linear,0,0.007,0.0001,0.25,0.0,0.0,0.0
4685,linear,0,0.007,0.0001,0.5,0.42857142857142855,1.0,0.6
4686,poly,0,0.007,0.0001,0.01,0.25,1.0,0.4
4687,poly,0,0.007,0.0001,0.05,0.25,1.0,0.4
4688,poly,0,0.007,0.0001,0.1,0.25,1.0,0.4
4689,poly,0,0.007,0.0001,0.2,0.25,1.0,0.4
4690,poly,0,0.007,0.0001,0.25,0.25,1.0,0.4
4691,poly,0,0.007,0.0001,0.5,0.25,1.0,0.4
4692,rbf,0,0.007,0.0001,0.01,0.0,0.0,0.0
4693,rbf,0,0.007,0.0001,0.05,0.0,0.0,0.0
4694,rbf,0,0.007,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
4695,rbf,0,0.007,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
4696,rbf,0,0.007,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
4697,rbf,0,0.007,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
4698,sigmoid,0,0.007,0.0001,0.01,0.3333333333333333,1.0,0.5
4699,sigmoid,0,0.007,0.0001,0.05,0.4,0.6666666666666666,0.5
4700,sigmoid,0,0.007,0.0001,0.1,0.0,0.0,0.0
4701,sigmoid,0,0.007,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
4702,sigmoid,0,0.007,0.0001,0.25,0.2727272727272727,1.0,0.42857142857142855
4703,sigmoid,0,0.007,0.0001,0.5,0.0,0.0,0.0
4704,linear,0,0.007,0.001,0.01,0.0,0.0,0.0
4705,linear,0,0.007,0.001,0.05,0.0,0.0,0.0
4706,linear,0,0.007,0.001,0.1,0.0,0.0,0.0
4707,linear,0,0.007,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4708,linear,0,0.007,0.001,0.25,0.0,0.0,0.0
4709,linear,0,0.007,0.001,0.5,0.42857142857142855,1.0,0.6
4710,poly,0,0.007,0.001,0.01,0.25,1.0,0.4
4711,poly,0,0.007,0.001,0.05,0.25,1.0,0.4
4712,poly,0,0.007,0.001,0.1,0.25,1.0,0.4
4713,poly,0,0.007,0.001,0.2,0.25,1.0,0.4
4714,poly,0,0.007,0.001,0.25,0.25,1.0,0.4
4715,poly,0,0.007,0.001,0.5,0.25,1.0,0.4
4716,rbf,0,0.007,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
4717,rbf,0,0.007,0.001,0.05,0.0,0.0,0.0
4718,rbf,0,0.007,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
4719,rbf,0,0.007,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
4720,rbf,0,0.007,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
4721,rbf,0,0.007,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
4722,sigmoid,0,0.007,0.001,0.01,0.09090909090909091,0.16666666666666666,0.11764705882352941
4723,sigmoid,0,0.007,0.001,0.05,0.08333333333333333,0.16666666666666666,0.1111111111111111
4724,sigmoid,0,0.007,0.001,0.1,0.0,0.0,0.0
4725,sigmoid,0,0.007,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
4726,sigmoid,0,0.007,0.001,0.25,0.375,1.0,0.5454545454545454
4727,sigmoid,0,0.007,0.001,0.5,0.0,0.0,0.0
4728,linear,0,0.007,0.01,0.01,0.0,0.0,0.0
4729,linear,0,0.007,0.01,0.05,0.0,0.0,0.0
4730,linear,0,0.007,0.01,0.1,0.0,0.0,0.0
4731,linear,0,0.007,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4732,linear,0,0.007,0.01,0.25,0.0,0.0,0.0
4733,linear,0,0.007,0.01,0.5,0.42857142857142855,1.0,0.6
4734,poly,0,0.007,0.01,0.01,0.25,1.0,0.4
4735,poly,0,0.007,0.01,0.05,0.25,1.0,0.4
4736,poly,0,0.007,0.01,0.1,0.25,1.0,0.4
4737,poly,0,0.007,0.01,0.2,0.25,1.0,0.4
4738,poly,0,0.007,0.01,0.25,0.25,1.0,0.4
4739,poly,0,0.007,0.01,0.5,0.25,1.0,0.4
4740,rbf,0,0.007,0.01,0.01,0.0,0.0,0.0
4741,rbf,0,0.007,0.01,0.05,0.5,0.16666666666666666,0.25
4742,rbf,0,0.007,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
4743,rbf,0,0.007,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
4744,rbf,0,0.007,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
4745,rbf,0,0.007,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
4746,sigmoid,0,0.007,0.01,0.01,0.0,0.0,0.0
4747,sigmoid,0,0.007,0.01,0.05,0.3333333333333333,0.16666666666666666,0.2222222222222222
4748,sigmoid,0,0.007,0.01,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
4749,sigmoid,0,0.007,0.01,0.2,0.2,0.16666666666666666,0.18181818181818182
4750,sigmoid,0,0.007,0.01,0.25,0.4,0.3333333333333333,0.36363636363636365
4751,sigmoid,0,0.007,0.01,0.5,0.26666666666666666,0.6666666666666666,0.38095238095238093
4752,linear,0,0.007,0.1,0.01,0.0,0.0,0.0
4753,linear,0,0.007,0.1,0.05,0.0,0.0,0.0
4754,linear,0,0.007,0.1,0.1,0.0,0.0,0.0
4755,linear,0,0.007,0.1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4756,linear,0,0.007,0.1,0.25,0.0,0.0,0.0
4757,linear,0,0.007,0.1,0.5,0.42857142857142855,1.0,0.6
4758,poly,0,0.007,0.1,0.01,0.25,1.0,0.4
4759,poly,0,0.007,0.1,0.05,0.25,1.0,0.4
4760,poly,0,0.007,0.1,0.1,0.25,1.0,0.4
4761,poly,0,0.007,0.1,0.2,0.25,1.0,0.4
4762,poly,0,0.007,0.1,0.25,0.25,1.0,0.4
4763,poly,0,0.007,0.1,0.5,0.25,1.0,0.4
4764,rbf,0,0.007,0.1,0.01,0.4,0.3333333333333333,0.36363636363636365
4765,rbf,0,0.007,0.1,0.05,0.25,0.16666666666666666,0.2
4766,rbf,0,0.007,0.1,0.1,0.2,0.16666666666666666,0.18181818181818182
4767,rbf,0,0.007,0.1,0.2,0.0,0.0,0.0
4768,rbf,0,0.007,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
4769,rbf,0,0.007,0.1,0.5,0.4166666666666667,0.8333333333333334,0.5555555555555556
4770,sigmoid,0,0.007,0.1,0.01,0.0,0.0,0.0
4771,sigmoid,0,0.007,0.1,0.05,0.0,0.0,0.0
4772,sigmoid,0,0.007,0.1,0.1,0.5,0.16666666666666666,0.25
4773,sigmoid,0,0.007,0.1,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
4774,sigmoid,0,0.007,0.1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
4775,sigmoid,0,0.007,0.1,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
4776,linear,0,0.007,1,0.01,0.0,0.0,0.0
4777,linear,0,0.007,1,0.05,0.0,0.0,0.0
4778,linear,0,0.007,1,0.1,0.0,0.0,0.0
4779,linear,0,0.007,1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4780,linear,0,0.007,1,0.25,0.0,0.0,0.0
4781,linear,0,0.007,1,0.5,0.42857142857142855,1.0,0.6
4782,poly,0,0.007,1,0.01,0.25,1.0,0.4
4783,poly,0,0.007,1,0.05,0.25,1.0,0.4
4784,poly,0,0.007,1,0.1,0.25,1.0,0.4
4785,poly,0,0.007,1,0.2,0.25,1.0,0.4
4786,poly,0,0.007,1,0.25,0.25,1.0,0.4
4787,poly,0,0.007,1,0.5,0.25,1.0,0.4
4788,rbf,0,0.007,1,0.01,0.1111111111111111,0.16666666666666666,0.13333333333333333
4789,rbf,0,0.007,1,0.05,0.3333333333333333,0.5,0.4
4790,rbf,0,0.007,1,0.1,0.3333333333333333,0.5,0.4
4791,rbf,0,0.007,1,0.2,0.5,0.6666666666666666,0.5714285714285714
4792,rbf,0,0.007,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
4793,rbf,0,0.007,1,0.5,0.5,0.6666666666666666,0.5714285714285714
4794,sigmoid,0,0.007,1,0.01,0.0,0.0,0.0
4795,sigmoid,0,0.007,1,0.05,0.0,0.0,0.0
4796,sigmoid,0,0.007,1,0.1,0.0,0.0,0.0
4797,sigmoid,0,0.007,1,0.2,0.0,0.0,0.0
4798,sigmoid,0,0.007,1,0.25,0.0,0.0,0.0
4799,sigmoid,0,0.007,1,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
4800,linear,1,0.007,scale,0.01,0.0,0.0,0.0
4801,linear,1,0.007,scale,0.05,0.0,0.0,0.0
4802,linear,1,0.007,scale,0.1,0.0,0.0,0.0
4803,linear,1,0.007,scale,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4804,linear,1,0.007,scale,0.25,0.0,0.0,0.0
4805,linear,1,0.007,scale,0.5,0.42857142857142855,1.0,0.6
4806,poly,1,0.007,scale,0.01,0.0,0.0,0.0
4807,poly,1,0.007,scale,0.05,0.0,0.0,0.0
4808,poly,1,0.007,scale,0.1,0.0,0.0,0.0
4809,poly,1,0.007,scale,0.2,0.2608695652173913,1.0,0.41379310344827586
4810,poly,1,0.007,scale,0.25,0.7142857142857143,0.8333333333333334,0.7692307692307693
4811,poly,1,0.007,scale,0.5,0.42857142857142855,1.0,0.6
4812,rbf,1,0.007,scale,0.01,0.6,0.5,0.5454545454545454
4813,rbf,1,0.007,scale,0.05,0.5,0.5,0.5
4814,rbf,1,0.007,scale,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333
4815,rbf,1,0.007,scale,0.2,0.5,0.5,0.5
4816,rbf,1,0.007,scale,0.25,0.2,0.16666666666666666,0.18181818181818182
4817,rbf,1,0.007,scale,0.5,0.35714285714285715,0.8333333333333334,0.5
4818,sigmoid,1,0.007,scale,0.01,0.0,0.0,0.0
4819,sigmoid,1,0.007,scale,0.05,0.0,0.0,0.0
4820,sigmoid,1,0.007,scale,0.1,0.5,0.16666666666666666,0.25
4821,sigmoid,1,0.007,scale,0.2,0.25,0.16666666666666666,0.2
4822,sigmoid,1,0.007,scale,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666
4823,sigmoid,1,0.007,scale,0.5,0.16666666666666666,0.3333333333333333,0.2222222222222222
4824,linear,1,0.007,auto,0.01,0.0,0.0,0.0
4825,linear,1,0.007,auto,0.05,0.0,0.0,0.0
4826,linear,1,0.007,auto,0.1,0.0,0.0,0.0
4827,linear,1,0.007,auto,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4828,linear,1,0.007,auto,0.25,0.0,0.0,0.0
4829,linear,1,0.007,auto,0.5,0.42857142857142855,1.0,0.6
4830,poly,1,0.007,auto,0.01,0.0,0.0,0.0
4831,poly,1,0.007,auto,0.05,0.0,0.0,0.0
4832,poly,1,0.007,auto,0.1,0.0,0.0,0.0
4833,poly,1,0.007,auto,0.2,0.2608695652173913,1.0,0.41379310344827586
4834,poly,1,0.007,auto,0.25,0.4,1.0,0.5714285714285714
4835,poly,1,0.007,auto,0.5,0.42857142857142855,1.0,0.6
4836,rbf,1,0.007,auto,0.01,0.3,0.5,0.375
4837,rbf,1,0.007,auto,0.05,0.5,0.3333333333333333,0.4
4838,rbf,1,0.007,auto,0.1,0.5,0.6666666666666666,0.5714285714285714
4839,rbf,1,0.007,auto,0.2,0.5,0.8333333333333334,0.625
4840,rbf,1,0.007,auto,0.25,0.5714285714285714,0.6666666666666666,0.6153846153846154
4841,rbf,1,0.007,auto,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
4842,sigmoid,1,0.007,auto,0.01,0.0,0.0,0.0
4843,sigmoid,1,0.007,auto,0.05,0.0,0.0,0.0
4844,sigmoid,1,0.007,auto,0.1,0.0,0.0,0.0
4845,sigmoid,1,0.007,auto,0.2,0.0,0.0,0.0
4846,sigmoid,1,0.007,auto,0.25,0.0,0.0,0.0
4847,sigmoid,1,0.007,auto,0.5,0.08333333333333333,0.16666666666666666,0.1111111111111111
4848,linear,1,0.007,1e-06,0.01,0.0,0.0,0.0
4849,linear,1,0.007,1e-06,0.05,0.0,0.0,0.0
4850,linear,1,0.007,1e-06,0.1,0.0,0.0,0.0
4851,linear,1,0.007,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4852,linear,1,0.007,1e-06,0.25,0.0,0.0,0.0
4853,linear,1,0.007,1e-06,0.5,0.42857142857142855,1.0,0.6
4854,poly,1,0.007,1e-06,0.01,0.3333333333333333,1.0,0.5
4855,poly,1,0.007,1e-06,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
4856,poly,1,0.007,1e-06,0.1,0.35294117647058826,1.0,0.5217391304347826
4857,poly,1,0.007,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4858,poly,1,0.007,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
4859,poly,1,0.007,1e-06,0.5,0.15,0.5,0.23076923076923078
4860,rbf,1,0.007,1e-06,0.01,0.25,1.0,0.4
4861,rbf,1,0.007,1e-06,0.05,0.22727272727272727,0.8333333333333334,0.35714285714285715
4862,rbf,1,0.007,1e-06,0.1,0.38461538461538464,0.8333333333333334,0.5263157894736842
4863,rbf,1,0.007,1e-06,0.2,0.2777777777777778,0.8333333333333334,0.4166666666666667
4864,rbf,1,0.007,1e-06,0.25,0.0,0.0,0.0
4865,rbf,1,0.007,1e-06,0.5,0.0,0.0,0.0
4866,sigmoid,1,0.007,1e-06,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
4867,sigmoid,1,0.007,1e-06,0.05,0.4,0.6666666666666666,0.5
4868,sigmoid,1,0.007,1e-06,0.1,0.3333333333333333,1.0,0.5
4869,sigmoid,1,0.007,1e-06,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4870,sigmoid,1,0.007,1e-06,0.25,0.625,0.8333333333333334,0.7142857142857143
4871,sigmoid,1,0.007,1e-06,0.5,0.15,0.5,0.23076923076923078
4872,linear,1,0.007,0.0001,0.01,0.0,0.0,0.0
4873,linear,1,0.007,0.0001,0.05,0.0,0.0,0.0
4874,linear,1,0.007,0.0001,0.1,0.0,0.0,0.0
4875,linear,1,0.007,0.0001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4876,linear,1,0.007,0.0001,0.25,0.0,0.0,0.0
4877,linear,1,0.007,0.0001,0.5,0.42857142857142855,1.0,0.6
4878,poly,1,0.007,0.0001,0.01,0.29411764705882354,0.8333333333333334,0.43478260869565216
4879,poly,1,0.007,0.0001,0.05,0.36363636363636365,0.6666666666666666,0.47058823529411764
4880,poly,1,0.007,0.0001,0.1,0.0,0.0,0.0
4881,poly,1,0.007,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
4882,poly,1,0.007,0.0001,0.25,0.2608695652173913,1.0,0.41379310344827586
4883,poly,1,0.007,0.0001,0.5,0.0,0.0,0.0
4884,rbf,1,0.007,0.0001,0.01,0.0,0.0,0.0
4885,rbf,1,0.007,0.0001,0.05,0.0,0.0,0.0
4886,rbf,1,0.007,0.0001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
4887,rbf,1,0.007,0.0001,0.2,0.2,0.16666666666666666,0.18181818181818182
4888,rbf,1,0.007,0.0001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
4889,rbf,1,0.007,0.0001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
4890,sigmoid,1,0.007,0.0001,0.01,0.3333333333333333,1.0,0.5
4891,sigmoid,1,0.007,0.0001,0.05,0.4,0.6666666666666666,0.5
4892,sigmoid,1,0.007,0.0001,0.1,0.0,0.0,0.0
4893,sigmoid,1,0.007,0.0001,0.2,0.2608695652173913,1.0,0.41379310344827586
4894,sigmoid,1,0.007,0.0001,0.25,0.2727272727272727,1.0,0.42857142857142855
4895,sigmoid,1,0.007,0.0001,0.5,0.0,0.0,0.0
4896,linear,1,0.007,0.001,0.01,0.0,0.0,0.0
4897,linear,1,0.007,0.001,0.05,0.0,0.0,0.0
4898,linear,1,0.007,0.001,0.1,0.0,0.0,0.0
4899,linear,1,0.007,0.001,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4900,linear,1,0.007,0.001,0.25,0.0,0.0,0.0
4901,linear,1,0.007,0.001,0.5,0.42857142857142855,1.0,0.6
4902,poly,1,0.007,0.001,0.01,0.09090909090909091,0.16666666666666666,0.11764705882352941
4903,poly,1,0.007,0.001,0.05,0.09090909090909091,0.16666666666666666,0.11764705882352941
4904,poly,1,0.007,0.001,0.1,0.0,0.0,0.0
4905,poly,1,0.007,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
4906,poly,1,0.007,0.001,0.25,0.375,1.0,0.5454545454545454
4907,poly,1,0.007,0.001,0.5,0.0,0.0,0.0
4908,rbf,1,0.007,0.001,0.01,0.3333333333333333,0.16666666666666666,0.2222222222222222
4909,rbf,1,0.007,0.001,0.05,0.0,0.0,0.0
4910,rbf,1,0.007,0.001,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
4911,rbf,1,0.007,0.001,0.2,0.4,0.3333333333333333,0.36363636363636365
4912,rbf,1,0.007,0.001,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
4913,rbf,1,0.007,0.001,0.5,0.38461538461538464,0.8333333333333334,0.5263157894736842
4914,sigmoid,1,0.007,0.001,0.01,0.09090909090909091,0.16666666666666666,0.11764705882352941
4915,sigmoid,1,0.007,0.001,0.05,0.08333333333333333,0.16666666666666666,0.1111111111111111
4916,sigmoid,1,0.007,0.001,0.1,0.0,0.0,0.0
4917,sigmoid,1,0.007,0.001,0.2,0.2608695652173913,1.0,0.41379310344827586
4918,sigmoid,1,0.007,0.001,0.25,0.375,1.0,0.5454545454545454
4919,sigmoid,1,0.007,0.001,0.5,0.0,0.0,0.0
4920,linear,1,0.007,0.01,0.01,0.0,0.0,0.0
4921,linear,1,0.007,0.01,0.05,0.0,0.0,0.0
4922,linear,1,0.007,0.01,0.1,0.0,0.0,0.0
4923,linear,1,0.007,0.01,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4924,linear,1,0.007,0.01,0.25,0.0,0.0,0.0
4925,linear,1,0.007,0.01,0.5,0.42857142857142855,1.0,0.6
4926,poly,1,0.007,0.01,0.01,0.0,0.0,0.0
4927,poly,1,0.007,0.01,0.05,0.0,0.0,0.0
4928,poly,1,0.007,0.01,0.1,0.0,0.0,0.0
4929,poly,1,0.007,0.01,0.2,0.2608695652173913,1.0,0.41379310344827586
4930,poly,1,0.007,0.01,0.25,0.7142857142857143,0.8333333333333334,0.7692307692307693
4931,poly,1,0.007,0.01,0.5,0.2608695652173913,1.0,0.41379310344827586
4932,rbf,1,0.007,0.01,0.01,0.0,0.0,0.0
4933,rbf,1,0.007,0.01,0.05,0.5,0.16666666666666666,0.25
4934,rbf,1,0.007,0.01,0.1,1.0,0.16666666666666666,0.2857142857142857
4935,rbf,1,0.007,0.01,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333
4936,rbf,1,0.007,0.01,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
4937,rbf,1,0.007,0.01,0.5,0.3333333333333333,0.6666666666666666,0.4444444444444444
4938,sigmoid,1,0.007,0.01,0.01,0.0,0.0,0.0
4939,sigmoid,1,0.007,0.01,0.05,0.3333333333333333,0.16666666666666666,0.2222222222222222
4940,sigmoid,1,0.007,0.01,0.1,0.3333333333333333,0.16666666666666666,0.2222222222222222
4941,sigmoid,1,0.007,0.01,0.2,0.2,0.16666666666666666,0.18181818181818182
4942,sigmoid,1,0.007,0.01,0.25,0.4,0.3333333333333333,0.36363636363636365
4943,sigmoid,1,0.007,0.01,0.5,0.26666666666666666,0.6666666666666666,0.38095238095238093
4944,linear,1,0.007,0.1,0.01,0.0,0.0,0.0
4945,linear,1,0.007,0.1,0.05,0.0,0.0,0.0
4946,linear,1,0.007,0.1,0.1,0.0,0.0,0.0
4947,linear,1,0.007,0.1,0.2,0.4166666666666667,0.8333333333333334,0.5555555555555556
4948,linear,1,0.007,0.1,0.25,0.0,0.0,0.0
4949,linear,1,0.007,0.1,0.5,0.42857142857142855,1.0,0.6
4950,poly,1,0.007,0.1,0.01,0.0,0.0,0.0
4951,poly,1,0.007,0.1,0.05,0.0,0.0,0.0
4952,poly,1,0.007,0.1,0.1,0.0,0.0,0.0
4953,poly,1,0.007,0.1,0.2,0.2608695652173913,1.0,0.41379310344827586
4954,poly,1,0.007,0.1,0.25,0.375,1.0,0.5454545454545454
4955,poly,1,0.007,0.1,0.5,0.2608695652173913,1.0,0.41379310344827586
4956,rbf,1,0.007,0.1,0.01,0.4,0.3333333333333333,0.36363636363636365
4957,rbf,1,0.007,0.1,0.05,0.25,0.16666666666666666,0.2
4958,rbf,1,0.007,0.1,0.1,0.2,0.16666666666666666,0.18181818181818182
4959,rbf,1,0.007,0.1,0.2,0.0,0.0,0.0
4960,rbf,1,0.007,0.1,0.25,0.2857142857142857,0.3333333333333333,0.3076923076923077
